trace380,63°46'19.95913"N,20°03'51.53783"E,64.173,trace3
trace381,63°46'19.95482"N,20°03'51.47857"E,64.181,trace3
trace382,63°46'19.95073"N,20°03'51.43433"E,64.170,trace3
trace383,63°46'19.94669"N,20°03'51.39822"E,64.181,trace3
trace384,63°46'19.94314"N,20°03'51.35887"E,64.208,trace3
trace385,63°46'19.94011"N,20°03'51.31566"E,64.184,trace3
trace386,63°46'19.93713"N,20°03'51.27968"E,64.188,trace3
trace387,63°46'19.93440"N,20°03'51.24445"E,64.168,trace3
trace388,63°46'19.93296"N,20°03'51.20630"E,64.206,trace3
trace389,63°46'19.93037"N,20°03'51.16780"E,64.189,trace3
trace390,63°46'19.92801"N,20°03'51.12697"E,64.184,trace3
trace391,63°46'19.92648"N,20°03'51.08292"E,64.193,trace3
trace392,63°46'19.92549"N,20°03'51.03895"E,64.196,trace3
trace393,63°46'19.92349"N,20°03'50.99345"E,64.207,trace3
trace394,63°46'19.92249"N,20°03'50.94871"E,64.189,trace3
trace395,63°46'19.92159"N,20°03'50.90223"E,64.189,trace3
trace396,63°46'19.92098"N,20°03'50.85612"E,64.199,trace3
trace397,63°46'19.91946"N,20°03'50.80850"E,64.197,trace3
trace398,63°46'19.91683"N,20°03'50.75898"E,64.194,trace3
trace399,63°46'19.91479"N,20°03'50.71326"E,64.209,trace3
trace400,63°46'19.91272"N,20°03'50.66956"E,64.184,trace3
trace401,63°46'19.91157"N,20°03'50.61885"E,64.206,trace3
trace402,63°46'19.90997"N,20°03'50.56711"E,64.180,trace3
trace403,63°46'19.90860"N,20°03'50.51202"E,64.192,trace3
trace404,63°46'19.90709"N,20°03'50.45355"E,64.176,trace3
trace405,63°46'19.90595"N,20°03'50.39870"E,64.193,trace3
trace406,63°46'19.90437"N,20°03'50.34106"E,64.190,trace3
trace407,63°46'19.90256"N,20°03'50.28855"E,64.185,trace3
trace408,63°46'19.90096"N,20°03'50.24014"E,64.179,trace3
trace409,63°46'19.90014"N,20°03'50.19198"E,64.228,trace3
trace410,63°46'19.89850"N,20°03'50.13694"E,64.210,trace3
trace411,63°46'19.89735"N,20°03'50.07861"E,64.183,trace3
trace412,63°46'19.89692"N,20°03'50.02189"E,64.186,trace3
