"Prey_ID","Pike_ID","Date","Species","encounter_count_high_conf","encounter_count_probable","encounter_count_possible","daily_avg_dist","daily_min_dist"
"F59853","F59897",2022-10-21,"Perch",0,0,0,22.5909966369843,14.4799715040203
"F59853","F59897",2022-10-22,"Perch",0,0,0,17.4681902993538,14.2974360473221
"F59853","F59897",2022-10-23,"Perch",0,2,15,10.526544772103,5.8785151645545
"F59853","F59898",2022-09-27,"Perch",0,0,2,20.3412174351321,6.4982341761892
"F59853","F59898",2022-09-28,"Perch",0,0,0,18.3697332123077,11.5103610706126
"F59853","F59898",2022-09-29,"Perch",16,44,7,26.0089292569049,1.71565589340608
"F59853","F59898",2022-09-30,"Perch",0,0,6,27.5140717501139,8.65584604235644
"F59853","F59898",2022-10-01,"Perch",56,601,211,21.1313382106182,1.70372247993529
"F59853","F59898",2022-10-02,"Perch",0,4,5,15.4883568064868,4.67614584705473
"F59853","F59898",2022-10-03,"Perch",0,0,0,16.6895089666981,9.52089563340421
"F59853","F59898",2022-10-04,"Perch",0,0,0,19.7344037578004,11.7821066367882
"F59853","F59898",2022-10-05,"Perch",0,0,20,30.6437649737752,7.62899095680404
"F59853","F59898",2022-10-06,"Perch",0,17,55,20.7781736049846,4.17491100113367
"F59853","F59898",2022-10-07,"Perch",0,0,12,13.704103239316,7.6905735869363
"F59853","F59898",2022-10-08,"Perch",15,42,315,11.0516269479516,1.294703295705
"F59853","F59898",2022-10-09,"Perch",173,887,188,8.95130500789636,1.92634883394629
"F59853","F59898",2022-10-10,"Perch",0,0,0,16.030313802384,10.7991708795801
"F59853","F59898",2022-10-11,"Perch",0,0,0,17.5352060708335,14.3554357056844
"F59853","F59898",2022-10-12,"Perch",0,0,0,15.6147956391218,14.2383732141961
"F59853","F59898",2022-10-13,"Perch",0,0,0,17.088495817057,15.6403232786222
"F59853","F59898",2022-10-14,"Perch",0,0,0,17.3131624201637,15.2650786918337
"F59853","F59898",2022-10-15,"Perch",0,0,0,18.0647190765098,15.5984068588004
"F59853","F59898",2022-10-16,"Perch",0,0,0,17.3593985143967,14.5932945188627
"F59853","F59898",2022-10-17,"Perch",0,49,114,14.465769971015,4.59154480668996
"F59853","F59898",2022-10-18,"Perch",0,0,0,16.9906645695519,15.5309249529964
"F59853","F59898",2022-10-19,"Perch",0,0,0,17.470519576376,15.9788288883703
"F59853","F59898",2022-10-20,"Perch",0,0,0,16.6562687451643,15.6910211103172
"F59853","F59898",2022-10-21,"Perch",0,0,0,16.0139999755567,14.8211760343455
"F59853","F59898",2022-10-22,"Perch",0,0,0,17.2304567451707,15.7457281394813
"F59853","F59898",2022-10-23,"Perch",0,0,0,11.5983505191863,9.62291551272682
"F59854","F59894",2022-09-27,"Perch",1,55,260,21.9098548613417,2.93367682855979
"F59854","F59894",2022-09-28,"Perch",14,51,149,17.7204142131795,1.23694662233354
"F59854","F59894",2022-09-29,"Perch",16,22,46,23.0551426095761,1.42996124794651
"F59854","F59894",2022-09-30,"Perch",16,49,46,21.992155593379,1.07233386959971
"F59854","F59894",2022-10-01,"Perch",4,106,193,17.6649287302652,1.22699665132107
"F59854","F59894",2022-10-02,"Perch",0,1,95,18.7387981180867,5.22368452352315
"F59854","F59894",2022-10-03,"Perch",19,339,84,12.8450873900405,0.920084752039917
"F59854","F59894",2022-10-04,"Perch",0,10,82,23.375038250319,3.365038101153
"F59854","F59894",2022-10-05,"Perch",0,0,332,17.2626619506186,6.13147998593312
"F59854","F59894",2022-10-06,"Perch",4,13,1481,9.9594749365601,2.39436485548468
"F59854","F59894",2022-10-07,"Perch",1,5,46,23.3747048544531,2.88522249121715
"F59854","F59894",2022-10-08,"Perch",0,0,0,19.8196367235922,14.0819448672842
"F59854","F59894",2022-10-09,"Perch",0,16,44,21.7428586153511,3.13097231465192
"F59854","F59894",2022-10-10,"Perch",0,3,18,25.3488957591972,4.83961734084556
"F59854","F59894",2022-10-11,"Perch",0,0,30,18.2495352665348,6.59643351426948
"F59854","F59894",2022-10-12,"Perch",0,0,0,31.1844671771506,22.5651602525597
"F59854","F59894",2022-10-13,"Perch",0,0,0,30.3517840468873,11.7708095205932
"F59854","F59894",2022-10-14,"Perch",10,25,112,16.6474087279919,0.537882133667156
"F59854","F59894",2022-10-15,"Perch",0,0,10,23.0844459045162,6.74370835626667
"F59854","F59894",2022-10-16,"Perch",0,0,0,25.7243182731786,18.173036916859
"F59854","F59894",2022-10-17,"Perch",0,0,0,26.8480612974102,14.0561406193747
"F59854","F59894",2022-10-18,"Perch",6,4,4,32.20961863655,1.49572535996153
"F59854","F59894",2022-10-19,"Perch",0,0,0,23.007889120162,14.1477939404257
"F59854","F59894",2022-10-20,"Perch",0,0,0,24.437061169301,9.65001561759738
"F59854","F59894",2022-10-21,"Perch",0,0,0,38.5293264013468,15.9902184757216
"F59854","F59894",2022-10-22,"Perch",0,0,0,35.1991968748028,27.1657236474456
"F59854","F59894",2022-10-23,"Perch",0,0,0,31.5317209300548,23.9457742171549
"F59854","F59894",2022-10-24,"Perch",0,0,0,17.2980056510796,10.0553491075875
"F59854","F59894",2022-10-25,"Perch",0,0,0,16.3341879929091,12.7035467509198
"F59854","F59894",2022-10-26,"Perch",0,0,4,11.6234519219124,6.06305860371758
"F59854","F59894",2022-10-27,"Perch",0,0,0,17.5099214905014,17.449842726603
"F59854","F59894",2022-10-28,"Perch",0,0,0,13.7602467672019,9.93712885287063
"F59854","F59894",2022-10-29,"Perch",0,1,0,14.5738240211698,5.90149855025182
"F59854","F59894",2022-10-30,"Perch",30,16,357,10.3130865286117,1.86494064646952
"F59854","F59895",2022-09-27,"Perch",0,0,17,23.0881179808309,7.16508344386894
"F59854","F59895",2022-09-28,"Perch",8,23,49,19.2607939516224,2.08247807910634
"F59854","F59895",2022-09-29,"Perch",116,289,165,25.7659387463074,1.08370686893824
"F59854","F59895",2022-09-30,"Perch",8,268,1027,15.6003977354281,2.35155843599858
"F59854","F59895",2022-10-01,"Perch",14,120,481,16.0295665357038,1.25411834759367
"F59854","F59895",2022-10-02,"Perch",34,260,141,17.8886928467214,1.40598773248395
"F59854","F59895",2022-10-03,"Perch",0,6,35,21.6446146951162,3.21853554248997
"F59854","F59895",2022-10-04,"Perch",0,0,115,26.4166500015516,6.4701181379178
"F59854","F59895",2022-10-05,"Perch",0,29,126,23.029391895813,3.7601360798405
"F59854","F59895",2022-10-06,"Perch",5,118,1049,10.3430039992279,2.19844498943054
"F59854","F59895",2022-10-07,"Perch",108,370,243,11.4975856354341,1.93746266804952
"F59854","F59895",2022-10-08,"Perch",5,10,37,22.6279569557245,0.741522641991819
"F59854","F59895",2022-10-09,"Perch",0,0,35,18.0276160124276,8.6972856679155
"F59854","F59895",2022-10-10,"Perch",0,0,11,22.2370430338642,7.44141411610361
"F59854","F59895",2022-10-11,"Perch",1,28,19,31.0178988991771,2.77177187586723
"F59854","F59895",2022-10-12,"Perch",51,47,58,21.312942130655,1.18024951558124
"F59854","F59895",2022-10-13,"Perch",25,42,8,17.4820490155049,2.32074521561195
"F59854","F59895",2022-10-14,"Perch",5,32,20,29.4210030255913,2.76475663152569
"F59854","F59895",2022-10-15,"Perch",0,36,18,24.7542211523398,3.56984071981903
"F59854","F59895",2022-10-16,"Perch",0,8,11,24.1327362303692,4.93198184018641
"F59854","F59895",2022-10-17,"Perch",8,14,48,23.5454862711306,2.15035554368947
"F59854","F59895",2022-10-18,"Perch",0,5,3,31.899756335789,4.05126689410202
"F59854","F59895",2022-10-19,"Perch",0,0,12,30.1498410574657,6.38492140252629
"F59854","F59895",2022-10-20,"Perch",0,16,23,27.1682554708792,3.88611703732353
"F59854","F59895",2022-10-21,"Perch",0,0,0,31.950998098201,27.6943167102662
"F59854","F59895",2022-10-22,"Perch",0,6,5,26.7349015763455,5.31220065738327
"F59854","F59895",2022-10-23,"Perch",0,3,13,31.1374425224945,5.06144170549723
"F59854","F59895",2022-10-24,"Perch",0,15,10,22.2468715989672,3.15936550933842
"F59854","F59895",2022-10-25,"Perch",0,0,0,31.5746159342737,30.9126542299095
"F59854","F59895",2022-10-26,"Perch",0,1,17,20.2102854379744,5.63402163892461
"F59854","F59895",2022-10-27,"Perch",0,0,0,19.8564114925419,11.9933332609087
"F59854","F59895",2022-10-28,"Perch",0,3,17,16.110885344593,4.99120666452777
"F59854","F59895",2022-10-29,"Perch",7,20,46,14.8379887911046,2.50600486421023
"F59854","F59896",2022-09-27,"Perch",0,124,107,19.6143057794386,4.18292293190629
"F59854","F59896",2022-09-28,"Perch",0,29,4,21.4579805849098,5.3376274949055
"F59854","F59896",2022-09-29,"Perch",18,31,65,26.7854941662316,0.646939437816172
"F59854","F59896",2022-09-30,"Perch",43,182,47,26.2030603236592,1.90248283735691
"F59854","F59896",2022-10-01,"Perch",11,57,142,19.3215750829723,1.51411916802752
"F59854","F59896",2022-10-02,"Perch",26,53,142,21.6387264263784,2.02994659717841
"F59854","F59896",2022-10-03,"Perch",9,211,57,17.4638715632498,1.75407537763699
"F59854","F59896",2022-10-04,"Perch",8,19,255,15.5551944026647,1.3189846718419
"F59854","F59896",2022-10-05,"Perch",10,104,239,22.1737594547494,0.890108296734388
"F59854","F59896",2022-10-06,"Perch",2,86,560,18.8201892392217,2.39337072659337
"F59854","F59896",2022-10-07,"Perch",2,121,508,14.0322494337273,1.0828872485032
"F59854","F59896",2022-10-08,"Perch",6,50,146,16.3080864409543,1.66813726620483
"F59854","F59896",2022-10-09,"Perch",107,132,144,17.5143028680301,1.1401346235856
"F59854","F59896",2022-10-10,"Perch",2,207,201,23.744143622695,2.94807912174006
"F59854","F59896",2022-10-11,"Perch",0,101,212,19.462255405061,3.20742051190696
"F59854","F59896",2022-10-12,"Perch",55,237,417,15.9894824567325,1.45784039178776
"F59854","F59896",2022-10-13,"Perch",84,268,354,15.270090321791,1.0290652767608
"F59854","F59896",2022-10-14,"Perch",3,36,223,15.6791873336739,1.94980646625962
"F59854","F59896",2022-10-15,"Perch",0,0,0,17.940178475962,13.0300422275871
"F59854","F59896",2022-10-16,"Perch",0,0,0,21.2406091651056,18.5378640476157
"F59854","F59896",2022-10-17,"Perch",0,0,11,20.8829480316091,8.00532701112818
"F59854","F59896",2022-10-18,"Perch",0,13,10,20.146669765876,4.68206274627179
"F59854","F59896",2022-10-19,"Perch",0,10,11,16.6493593158389,3.01363514605222
"F59854","F59896",2022-10-20,"Perch",0,0,0,19.3986998508476,12.3984581670889
"F59854","F59896",2022-10-21,"Perch",0,0,0,23.0868125994045,12.9633265402758
"F59854","F59896",2022-10-22,"Perch",0,0,0,20.5698633405388,17.9065918675634
"F59854","F59896",2022-10-23,"Perch",0,0,0,21.7238239915674,19.5944944258217
"F59854","F59896",2022-10-24,"Perch",0,0,0,19.8622500005301,12.8719029474836
"F59854","F59896",2022-10-26,"Perch",0,0,0,14.0439507365581,13.2659201092286
"F59854","F59896",2022-10-28,"Perch",0,0,0,15.0144111525325,13.4653188753357
"F59854","F59896",2022-10-29,"Perch",0,0,0,15.6479092619499,11.4767805339482
"F59854","F59896",2022-10-30,"Perch",0,0,0,14.480455559641,9.80493887566342
"F59854","F59897",2022-09-27,"Perch",1,37,182,18.3804679261712,2.6734249487306
"F59854","F59897",2022-09-28,"Perch",0,10,18,25.3883194295045,3.52707986002549
"F59854","F59897",2022-09-29,"Perch",0,0,0,17.9473769625998,9.00813006532981
"F59854","F59897",2022-09-30,"Perch",0,4,369,14.8505476442938,4.92770957396282
"F59854","F59897",2022-10-01,"Perch",2,23,198,18.2904691240191,2.86831670008046
"F59854","F59897",2022-10-02,"Perch",0,46,141,16.8201382243287,3.30739634755712
"F59854","F59897",2022-10-03,"Perch",2,21,121,17.4479964976474,2.67043314726562
"F59854","F59897",2022-10-04,"Perch",0,0,0,21.6588706696173,10.2644418072351
"F59854","F59897",2022-10-05,"Perch",0,8,118,21.6496229695579,4.59472769226215
"F59854","F59897",2022-10-06,"Perch",12,74,128,22.1901225286265,1.55598712846968
"F59854","F59897",2022-10-07,"Perch",6,43,336,13.818017066122,2.15587040064254
"F59854","F59897",2022-10-08,"Perch",3,12,105,17.2025076024583,1.97930425536693
"F59854","F59897",2022-10-09,"Perch",0,18,64,16.5749947527234,5.00758005643925
"F59854","F59897",2022-10-10,"Perch",0,5,133,19.6438613560921,4.84161565801075
"F59854","F59897",2022-10-11,"Perch",0,4,76,21.6434977292173,5.73085342570178
"F59854","F59897",2022-10-12,"Perch",13,42,59,23.4610015891822,2.51073248680257
"F59854","F59897",2022-10-13,"Perch",13,23,31,31.025398400731,0.847177041079401
"F59854","F59897",2022-10-14,"Perch",7,72,57,22.6486948773343,1.51995218592872
"F59854","F59897",2022-10-15,"Perch",35,144,532,16.7029802199209,2.21164816469622
"F59854","F59897",2022-10-16,"Perch",37,60,46,26.9906057491788,1.10660148231695
"F59854","F59897",2022-10-17,"Perch",21,76,35,22.7995058857299,1.45885991374828
"F59854","F59897",2022-10-18,"Perch",0,0,126,24.0788213681167,6.12638915984888
"F59854","F59897",2022-10-19,"Perch",0,11,27,22.6142871209404,4.03786633981107
"F59854","F59897",2022-10-20,"Perch",0,0,1,30.0216692969569,8.68451687685593
"F59854","F59897",2022-10-21,"Perch",10,32,16,17.6475068990988,2.50330280374291
"F59854","F59897",2022-10-22,"Perch",0,3,17,15.8060205285045,4.14592818504414
"F59854","F59897",2022-10-23,"Perch",0,0,0,16.1371602772678,9.73767516198341
"F59854","F59897",2022-10-24,"Perch",0,0,0,32.3438205049876,10.7537230136344
"F59854","F59897",2022-10-25,"Perch",0,0,0,38.9983322353701,27.8181806611499
"F59854","F59897",2022-10-26,"Perch",0,0,2,18.7791305364307,8.11694772396423
"F59854","F59897",2022-10-27,"Perch",0,0,0,18.0804959896265,12.3961046895382
"F59854","F59897",2022-10-28,"Perch",0,0,9,14.3279797924817,8.81233181532728
"F59854","F59897",2022-10-29,"Perch",0,1,5,15.9767844881568,5.84971059810008
"F59854","F59897",2022-10-30,"Perch",60,48,53,14.586301128134,0.643131741167291
"F59854","F59898",2022-09-27,"Perch",0,44,115,20.8689892646372,3.82659043009482
"F59854","F59898",2022-09-28,"Perch",0,18,20,16.8740818889661,3.09953580888425
"F59854","F59898",2022-09-29,"Perch",0,0,0,20.4255822492569,9.73579583406578
"F59854","F59898",2022-09-30,"Perch",0,0,99,15.7933221109285,6.52696003307978
"F59854","F59898",2022-10-01,"Perch",0,2,14,20.6119999192138,5.40510654348047
"F59854","F59898",2022-10-02,"Perch",0,0,23,19.3274343810144,7.49791451670285
"F59854","F59898",2022-10-03,"Perch",0,15,26,18.8005433822997,3.46625109259758
"F59854","F59898",2022-10-04,"Perch",0,0,306,16.9289967787271,7.32409101440285
"F59854","F59898",2022-10-05,"Perch",4,135,71,18.0459475004298,2.86274673244617
"F59854","F59898",2022-10-06,"Perch",0,1232,568,6.65458258396788,3.48943314740432
"F59854","F59898",2022-10-07,"Perch",6,516,185,11.997587032823,2.36452219715402
"F59854","F59898",2022-10-08,"Perch",31,373,82,15.3143089292423,1.80233271986853
"F59854","F59898",2022-10-09,"Perch",0,308,283,13.6217361487831,4.67903950281859
"F59854","F59898",2022-10-10,"Perch",0,160,159,14.7460108924448,4.82653231296507
"F59854","F59898",2022-10-11,"Perch",0,0,55,19.4946035129865,6.10897202431228
"F59854","F59898",2022-10-12,"Perch",338,620,307,10.1436531050679,0.989310590835115
"F59854","F59898",2022-10-13,"Perch",1066,495,146,10.3791382971809,0.758461939046096
"F59854","F59898",2022-10-14,"Perch",0,78,5,22.3339879730548,3.14554257365378
"F59854","F59898",2022-10-15,"Perch",10,301,87,12.669030592603,2.57028370959783
"F59854","F59898",2022-10-16,"Perch",86,217,253,11.4667484741956,1.6689473844185
"F59854","F59898",2022-10-17,"Perch",103,470,636,11.2875686083921,1.34798879996768
"F59854","F59898",2022-10-18,"Perch",91,155,545,12.9777697138499,0.845431819173931
"F59854","F59898",2022-10-19,"Perch",34,25,32,16.9133676523554,0.976563741919375
"F59854","F59898",2022-10-20,"Perch",5,89,93,15.4067313212762,1.83198631553115
"F59854","F59898",2022-10-21,"Perch",0,0,7,16.9121299713361,8.4093044841376
"F59854","F59898",2022-10-22,"Perch",0,0,0,14.0187590047139,11.6268664548271
"F59854","F59898",2022-10-23,"Perch",0,7,14,12.2563746449601,4.99801793624765
"F59854","F59898",2022-10-24,"Perch",0,1,49,11.7334372328417,5.87492959123724
"F59854","F59898",2022-10-25,"Perch",0,0,0,14.8630633425767,14.5796985707107
"F59854","F59898",2022-10-26,"Perch",0,0,0,16.9563572702725,10.1746989753247
"F59854","F59898",2022-10-27,"Perch",0,0,0,13.1596749273938,12.2463967031495
"F59854","F59898",2022-10-28,"Perch",0,2,14,16.7853484540294,5.65703953432997
"F59854","F59898",2022-10-29,"Perch",23,82,958,15.5493545261311,1.88228976752201
"F59854","F59898",2022-10-30,"Perch",87,242,347,6.34672153939258,1.1915790524486
"F59855","F59894",2022-09-27,"Perch",6,83,143,20.6899217207365,1.74970540621779
"F59855","F59894",2022-09-28,"Perch",13,45,150,19.5627240581301,1.7556350556655
"F59855","F59894",2022-09-29,"Perch",9,67,107,18.6851711009428,1.83985455723653
"F59855","F59894",2022-09-30,"Perch",6,17,46,19.5919092814155,2.11402315016104
"F59855","F59894",2022-10-01,"Perch",4,29,109,24.6734840677746,1.17957588855663
"F59855","F59894",2022-10-02,"Perch",8,53,126,21.3578735499607,1.12866179745062
"F59855","F59894",2022-10-03,"Perch",0,3,25,19.8811092435257,3.4437949909677
"F59855","F59894",2022-10-04,"Perch",2,0,13,16.4143795612736,1.44133247784276
"F59855","F59894",2022-10-05,"Perch",0,1,30,22.0651955133035,5.754835272756
"F59855","F59894",2022-10-06,"Perch",3,2,5,26.6390705236179,2.46201129025145
"F59855","F59894",2022-10-07,"Perch",0,0,13,23.0523238244929,6.00428249580587
"F59855","F59894",2022-10-08,"Perch",0,14,22,15.9410521121223,4.06622302299208
"F59855","F59894",2022-10-09,"Perch",0,0,8,19.4396492782784,7.9599233876928
"F59855","F59894",2022-10-10,"Perch",5,14,26,22.9277594849412,2.75186861581258
"F59855","F59894",2022-10-11,"Perch",0,0,0,27.9702075560338,12.2242085895297
"F59855","F59894",2022-10-12,"Perch",0,11,43,15.5833849055484,3.52402787390777
"F59855","F59894",2022-10-13,"Perch",19,92,95,17.0489012424074,0.674500101189293
"F59855","F59894",2022-10-14,"Perch",0,12,25,26.2640388933923,3.07227630275304
"F59855","F59894",2022-10-15,"Perch",0,0,8,26.0912048737734,7.30614056704758
"F59855","F59894",2022-10-16,"Perch",0,0,18,21.1910813353572,6.27178085110346
"F59855","F59894",2022-10-17,"Perch",0,0,0,24.3301389707764,13.3778317497652
"F59855","F59894",2022-10-18,"Perch",0,0,6,30.1248346468935,7.03932190889758
"F59855","F59894",2022-10-19,"Perch",0,0,0,19.5368775025821,13.9743627973017
"F59855","F59894",2022-10-20,"Perch",0,0,0,24.5461453319287,10.9900195366611
"F59855","F59894",2022-10-21,"Perch",0,0,3,27.5810327696646,6.46456144279886
"F59855","F59894",2022-10-22,"Perch",0,0,0,30.4793049048176,19.2713362378894
"F59855","F59894",2022-10-23,"Perch",0,0,0,19.328736863126,18.0241722781297
"F59855","F59894",2022-10-24,"Perch",0,0,12,14.5068448407969,6.40450206997543
"F59855","F59894",2022-10-25,"Perch",0,0,2,17.900922108696,6.12096559278522
"F59855","F59894",2022-10-26,"Perch",8,17,38,16.5964610209999,2.12160311295687
"F59855","F59894",2022-10-27,"Perch",0,0,0,20.0943720240817,14.3995797256356
"F59855","F59894",2022-10-28,"Perch",2,4,2,17.4420757438803,2.68715891659825
"F59855","F59894",2022-10-29,"Perch",0,0,0,16.1769848773272,11.634680467354
"F59855","F59894",2022-10-30,"Perch",27,120,183,7.88003920833451,1.76557577704015
"F59855","F59895",2022-09-27,"Perch",5,163,354,14.3531266557561,1.15117579377013
"F59855","F59895",2022-09-28,"Perch",0,36,20,19.0012524604938,3.11483168543357
"F59855","F59895",2022-09-29,"Perch",6,36,52,26.63130140459,1.37973339083153
"F59855","F59895",2022-09-30,"Perch",9,33,42,20.4907857800705,0.980168171716319
"F59855","F59895",2022-10-01,"Perch",15,61,291,15.0801547256997,1.74040072522228
"F59855","F59895",2022-10-02,"Perch",2,37,205,22.3517120607,2.36372696674143
"F59855","F59895",2022-10-03,"Perch",2,23,32,26.5571113664698,2.80782383752871
"F59855","F59895",2022-10-04,"Perch",3,16,14,23.4165514855534,1.80386620605198
"F59855","F59895",2022-10-05,"Perch",17,55,53,21.9066246876709,1.40524763055949
"F59855","F59895",2022-10-06,"Perch",0,4,15,28.0591771880535,5.47212585873227
"F59855","F59895",2022-10-07,"Perch",0,0,4,32.6016086300212,7.17579248175048
"F59855","F59895",2022-10-08,"Perch",23,35,46,28.0129949409175,0.978852788302971
"F59855","F59895",2022-10-09,"Perch",28,62,71,26.0249029064358,0.785965940614556
"F59855","F59895",2022-10-10,"Perch",38,112,128,18.264149849672,1.17420293749002
"F59855","F59895",2022-10-11,"Perch",11,64,105,13.5579553492267,1.73819206130382
"F59855","F59895",2022-10-12,"Perch",50,149,158,17.7655681035171,1.62307736476626
"F59855","F59895",2022-10-13,"Perch",2,24,28,17.7503049775694,1.52375560058084
"F59855","F59895",2022-10-14,"Perch",3,12,16,29.564213781867,2.2445730272272
"F59855","F59895",2022-10-15,"Perch",9,23,63,25.7980563433033,1.13002796330254
"F59855","F59895",2022-10-16,"Perch",2,25,51,21.0539604991063,2.56585621019919
